date,t,co,no,no2,so2,c10h16,c5h8
2008-04-09,289.69708,3.9365963e-07,3.0048974e-09,1.46032315e-08,1.4813343e-08,2.6872118e-09,1.3464436e-08
2008-04-10,289.74384,5.855637e-07,6.053965e-09,2.0176383e-08,1.8383256e-08,4.277443e-09,1.90919e-08
2008-04-11,290.0539,8.218634e-07,1.7637754e-08,1.731207e-08,2.410388e-08,7.121203e-09,2.8489639e-08
2008-04-12,289.7997,8.8261453e-07,2.5182295e-08,2.2279899e-08,2.9115553e-08,6.0663408e-09,2.3034987e-08
2008-04-13,289.25677,5.4213615e-07,8.490671e-09,3.264533e-08,2.7903962e-08,2.9228922e-09,1.39005305e-08
2008-04-14,288.87006,8.0108117e-07,1.6499621e-08,2.3137614e-08,3.344728e-08,6.0800924e-09,2.2609887e-08
2008-04-15,288.92896,6.5618474e-07,6.8703776e-09,1.9603874e-08,2.3584628e-08,4.423179e-09,1.8553875e-08
2008-04-16,289.8729,6.842634e-07,1.556001e-08,2.1778012e-08,2.6038032e-08,5.8671903e-09,2.5858993e-08
2008-04-17,291.12784,1.027819e-06,3.5501817e-08,2.3062462e-08,2.9507515e-08,9.215117e-09,3.7123293e-08
2008-04-18,291.16037,1.2561105e-06,4.88017e-08,1.603316e-08,3.328835e-08,9.295454e-09,3.524019e-08
2008-04-19,292.0597,5.372363e-07,4.8588973e-09,1.6503956e-08,1.6771068e-08,3.2812946e-09,1.6750139e-08
2008-04-20,288.29074,4.0839427e-07,2.588826e-09,1.2534425e-08,1.3088826e-08,3.015707e-09,1.3246254e-08
2008-04-21,284.276,1.4254191e-07,6.9257167e-10,7.1767294e-09,1.1433477e-08,5.06863e-10,3.5837004e-09
2008-04-22,285.5844,8.065438e-07,2.2518712e-08,2.5721254e-08,3.338275e-08,5.9238214e-09,2.1739545e-08
2008-04-23,286.0093,1.5629539e-06,6.0941865e-08,1.9459067e-08,3.743543e-08,1.0589837e-08,3.974351e-08
2008-04-24,287.18866,1.2246375e-06,3.0520344e-08,2.2892735e-08,2.9983934e-08,6.8670722e-09,2.8309959e-08
2008-04-25,287.94287,7.911965e-07,7.986523e-09,2.3204475e-08,2.0999252e-08,3.7105732e-09,1.9240971e-08
2008-04-26,289.0992,5.8872274e-07,5.1168656e-09,1.5733082e-08,1.8184808e-08,3.5567136e-09,1.9398223e-08
2008-04-27,290.0136,9.238236e-07,2.2188479e-08,1.4670643e-08,2.1932548e-08,5.842538e-09,2.4342414e-08
2008-04-28,290.87357,6.400848e-07,3.77718e-09,2.3496243e-08,1.8859303e-08,3.352782e-09,1.6301563e-08
2008-04-29,290.0074,6.688985e-07,4.6451856e-09,2.472846e-08,2.0020947e-08,3.448163e-09,1.5928222e-08
2008-04-30,289.64874,4.6259964e-07,2.2585718e-09,2.0011894e-08,1.5316653e-08,2.6207896e-09,1.32405455e-08
2008-05-01,290.5305,6.565449e-07,5.06759e-09,1.9918678e-08,2.0787208e-08,4.003794e-09,1.7515006e-08
