date,t,co
2011-12-17,276.7914,1.7420791e-07
2011-12-18,280.4161,1.6976064e-07
2011-12-19,283.21085,1.4765105e-07
2011-12-20,279.06134,1.5651953e-07
2011-12-21,274.21582,1.773434e-07
2011-12-22,276.62033,1.6795215e-07
2011-12-23,271.5258,1.5120472e-07
2011-12-24,273.38583,1.7528009e-07
2011-12-25,275.52313,2.3665595e-07
2011-12-26,276.29553,2.2383469e-07
2011-12-27,277.6833,1.4884152e-07
2011-12-28,277.93924,1.6794972e-07
2011-12-29,279.7273,1.7366307e-07
2011-12-30,283.91116,1.4125831e-07
2011-12-31,283.67502,1.3630357e-07
2012-01-01,281.9045,1.1004231e-07
2012-01-02,275.82858,1.3697087e-07
2012-01-03,275.7248,1.7073255e-07
2012-01-04,280.64645,1.4678966e-07
2012-01-05,281.09033,1.5225552e-07
2012-01-06,284.1115,1.42145e-07
2012-01-07,281.1673,1.4478992e-07
2012-01-08,279.2087,1.5043933e-07
2012-01-09,277.91327,1.6167499e-07
2012-01-10,278.81552,1.9189086e-07
2012-01-11,279.15826,2.1832157e-07
2012-01-12,271.25552,1.2830532e-07
2012-01-13,272.05408,1.4094451e-07
2012-01-14,277.44296,1.637531e-07
2012-01-15,279.66962,1.7267979e-07
2012-01-16,287.2984,1.3504189e-07
2012-01-17,278.33118,1.3012021e-07
2012-01-18,271.46118,1.6807716e-07
2012-01-19,275.45422,1.8687402e-07
2012-01-20,272.97723,1.9318404e-07
2012-01-21,269.9401,1.8424933e-07
2012-01-22,277.98486,1.8585492e-07
2012-01-23,279.4227,1.3444081e-07
2012-01-24,280.63586,1.5939759e-07
2012-01-25,281.1197,1.7211235e-07
2012-01-26,278.8727,2.0234337e-07
2012-01-27,281.1216,1.6635434e-07
2012-01-28,277.711,1.3634299e-07
2012-01-29,278.35858,1.4585973e-07
2012-01-30,282.82703,1.5663903e-07
2012-01-31,287.45697,1.5172458e-07
2012-02-01,283.75012,1.5612623e-07
2012-02-02,283.61975,1.7609365e-07
2012-02-03,287.41397,1.4525992e-07
2012-02-04,280.6342,1.6987738e-07
2012-02-05,275.9099,1.6111444e-07
2012-02-06,277.2458,2.1529578e-07
2012-02-07,279.4941,2.2769248e-07
2012-02-08,273.70007,1.5916332e-07
2012-02-09,275.6206,1.7544349e-07
2012-02-10,274.89783,1.7072833e-07
2012-02-11,267.30194,1.2677484e-07
2012-02-12,268.50626,1.6055091e-07
2012-02-13,272.5805,1.506418e-07
2012-02-14,274.17203,2.3394769e-07
2012-02-15,279.71353,1.9360681e-07
2012-02-16,278.6905,1.8331897e-07
2012-02-17,280.4492,2.2198488e-07
2012-02-18,280.27234,2.2071585e-07
2012-02-19,277.54437,2.1056049e-07
2012-02-20,282.23157,1.8409435e-07
2012-02-21,280.19516,1.5026883e-07
2012-02-22,282.72296,2.174443e-07
2012-02-23,287.1844,1.5082367e-07
2012-02-24,279.53186,1.5249607e-07
2012-02-25,279.23328,1.9036047e-07
2012-02-26,284.32553,1.5652122e-07
2012-02-27,282.66638,1.69138e-07
2012-02-28,286.52567,1.7880774e-07
2012-02-29,287.3759,1.5265988e-07
2012-03-01,286.1781,1.9001983e-07
2012-03-02,284.98666,1.7193031e-07
2012-03-03,279.88605,1.6967391e-07
2012-03-04,281.7434,1.6816506e-07
2012-03-05,285.17145,1.5459369e-07
2012-03-06,290.74072,1.5627442e-07
2012-03-07,291.42505,1.3949912e-07
2012-03-08,282.85165,1.6160526e-07
2012-03-09,279.54068,1.7548166e-07
2012-03-10,283.29364,2.0461319e-07
2012-03-11,283.03357,1.7848318e-07
2012-03-12,286.05423,1.8933461e-07
2012-03-13,290.8187,2.2268273e-07
2012-03-14,294.51532,1.5168456e-07
2012-03-15,294.38693,1.3821094e-07
2012-03-16,294.2459,1.413576e-07
2012-03-17,294.47064,1.2938717e-07
2012-03-18,293.86993,1.242426e-07
2012-03-19,291.89752,1.2537548e-07
2012-03-20,286.40857,1.4160022e-07
2012-03-21,284.52985,2.1707784e-07
2012-03-22,282.58203,1.7289662e-07
2012-03-23,283.75946,1.7789412e-07
2012-03-24,287.66672,2.520609e-07
2012-03-25,291.3769,2.7695074e-07
2012-03-26,293.32733,1.7834581e-07
2012-03-27,295.25165,1.6458768e-07
2012-03-28,294.12463,1.6658956e-07
2012-03-29,295.10757,1.4546123e-07
2012-03-30,294.3046,1.6113707e-07
2012-03-31,294.20703,2.1986389e-07
2012-04-01,296.9159,1.6781321e-07
2012-04-02,298.2613,1.4635101e-07
2012-04-03,293.95618,1.4894655e-07
2012-04-04,289.17822,1.7710394e-07
2012-04-05,287.35657,1.8805576e-07
2012-04-06,286.9006,2.0049825e-07
2012-04-07,289.64267,1.9362025e-07
2012-04-08,287.45447,1.7195393e-07
2012-04-09,290.01633,2.0366912e-07
2012-04-10,290.8077,1.9351938e-07
2012-04-11,287.911,1.7461514e-07
2012-04-12,288.38892,1.8136902e-07
2012-04-13,293.38812,1.5616558e-07
2012-04-14,293.44705,1.375085e-07
2012-04-15,292.95645,1.371173e-07
2012-04-16,287.46143,1.4911743e-07
2012-04-17,288.75226,1.9952918e-07
2012-04-18,291.498,1.7083701e-07
2012-04-19,293.75638,1.7241996e-07
2012-04-20,288.8461,1.6027381e-07
2012-04-21,286.01117,1.7479437e-07
2012-04-22,289.51202,1.754469e-07
2012-04-23,286.64618,1.8248905e-07
2012-04-24,291.63843,1.7111746e-07
2012-04-25,298.5313,1.5458285e-07
2012-04-26,297.90192,1.6035216e-07
2012-04-27,297.17328,1.4251216e-07
2012-04-28,294.4543,1.5304872e-07
2012-04-29,292.9943,1.7343146e-07
2012-04-30,292.76746,1.6316905e-07
2012-05-01,295.04718,1.3763997e-07
2012-05-02,297.7973,1.15575055e-07
2012-05-03,298.18762,1.2667377e-07
2012-05-04,299.88818,1.3073738e-07
2012-05-05,299.30893,1.4343517e-07
2012-05-06,299.8569,1.5518486e-07
2012-05-07,293.77112,1.5806377e-07
2012-05-08,290.57892,1.5354613e-07
2012-05-09,291.2182,2.1650548e-07
2012-05-10,293.52237,1.6594159e-07
2012-05-11,293.55368,1.7002512e-07
2012-05-12,291.33783,1.780253e-07
2012-05-13,291.12347,1.5938454e-07
2012-05-14,291.1659,2.1739254e-07
2012-05-15,293.36603,2.0807245e-07
2012-05-16,296.0581,1.7306829e-07
2012-05-17,297.23996,1.630905e-07
2012-05-18,298.31323,1.4926802e-07
2012-05-19,298.81354,1.4742211e-07
2012-05-20,295.5047,1.451474e-07
2012-05-21,293.69592,1.5385527e-07
2012-05-22,293.80154,1.5764414e-07
2012-05-23,298.54874,1.4946785e-07
2012-05-24,300.05347,1.3724164e-07
2012-05-25,300.06067,1.6143146e-07
2012-05-26,301.2331,1.2542797e-07
2012-05-27,300.15863,1.227572e-07
2012-05-28,300.77954,1.2560443e-07
2012-05-29,299.99,1.656552e-07
2012-05-30,296.29547,1.4922165e-07
2012-05-31,294.7857,1.450478e-07
2012-06-01,289.70438,1.4785036e-07
2012-06-02,290.6365,1.730504e-07
2012-06-03,297.80676,1.7733515e-07
2012-06-04,298.727,1.6061588e-07
2012-06-05,299.30988,2.044828e-07
2012-06-06,297.2101,1.5646492e-07
2012-06-07,295.5081,1.8182484e-07
2012-06-08,295.17053,2.3783471e-07
2012-06-09,297.22678,1.9551999e-07
2012-06-10,300.3865,1.6449991e-07
2012-06-11,300.898,1.6645829e-07
2012-06-12,297.70105,1.6462559e-07
2012-06-13,297.69324,2.0227489e-07
2012-06-14,298.48682,1.5476667e-07
2012-06-15,300.02063,1.1634726e-07
2012-06-16,299.25507,1.1125487e-07
2012-06-17,298.67352,1.13948445e-07
2012-06-18,300.01706,1.1708388e-07
2012-06-19,300.88693,1.3678674e-07
2012-06-20,300.1584,9.484488e-08
2012-06-21,298.69568,1.16305216e-07
2012-06-22,297.3183,1.896424e-07
2012-06-23,300.69144,1.5370779e-07
2012-06-24,303.30408,2.1497374e-07
2012-06-25,303.82065,2.5978022e-07
2012-06-26,305.21124,2.4978516e-07
2012-06-27,306.1132,1.833169e-07
2012-06-28,305.2289,2.2059928e-07
2012-06-29,305.19174,1.9672046e-07
2012-06-30,304.79163,1.538858e-07
2012-07-01,303.8677,1.3538394e-07
2012-07-02,302.3864,1.060097e-07
2012-07-03,303.40417,1.03230974e-07
2012-07-04,304.43747,9.169931e-08
2012-07-05,304.8837,9.101589e-08
2012-07-06,305.14087,1.01106444e-07
2012-07-07,305.7602,1.2003873e-07
2012-07-08,302.56448,1.5844134e-07
2012-07-09,301.8243,1.8459382e-07
2012-07-10,300.16217,1.7394018e-07
2012-07-11,301.72537,1.8760966e-07
2012-07-12,302.84174,2.0162584e-07
2012-07-13,303.54443,2.1176247e-07
2012-07-14,303.25092,1.9865779e-07
2012-07-15,303.11664,1.82263e-07
2012-07-16,301.76547,1.3192063e-07
2012-07-17,303.8755,1.2454822e-07
2012-07-18,305.71582,9.909197e-08
2012-07-19,306.96237,8.6588244e-08
2012-07-20,307.18262,1.3355606e-07
2012-07-21,305.55728,1.7502816e-07
2012-07-22,305.6017,2.5526447e-07
2012-07-23,305.83963,1.62812e-07
2012-07-24,305.63846,1.18661816e-07
2012-07-25,306.51257,1.05673934e-07
2012-07-26,302.87482,1.095279e-07
2012-07-27,304.55972,1.7581371e-07
2012-07-28,306.6497,1.164001e-07
2012-07-29,308.04736,1.13764074e-07
2012-07-30,308.94373,1.0397312e-07
2012-07-31,309.2383,1.0605941e-07
2012-08-01,309.17368,1.1905831e-07
2012-08-02,309.90997,1.2132172e-07
2012-08-03,308.32022,1.7162331e-07
2012-08-04,309.15686,1.0703728e-07
2012-08-05,301.57352,1.4787125e-07
2012-08-06,301.94998,1.8276491e-07
2012-08-07,305.21918,1.7098341e-07
2012-08-08,304.61526,1.4589723e-07
2012-08-09,303.60004,1.3761095e-07
2012-08-10,300.52945,1.5848457e-07
2012-08-11,299.5354,1.7551683e-07
2012-08-12,302.10797,1.9539397e-07
2012-08-13,300.7691,1.7221213e-07
2012-08-14,297.77338,1.9429365e-07
2012-08-15,296.66132,1.9324185e-07
2012-08-16,301.04214,1.3384764e-07
2012-08-17,297.01123,1.6892187e-07
2012-08-18,295.15662,1.6084334e-07
2012-08-19,294.84726,1.9124508e-07
2012-08-20,296.67914,1.919203e-07
2012-08-21,298.58707,2.0985293e-07
2012-08-22,298.97546,1.8549014e-07
2012-08-23,299.3801,1.9079332e-07
2012-08-24,299.40723,1.8273751e-07
2012-08-25,299.41617,1.3399402e-07
2012-08-26,297.43167,1.2276126e-07
2012-08-27,299.4194,1.4413799e-07
2012-08-28,299.67047,1.6030395e-07
2012-08-29,299.7607,2.733491e-07
2012-08-30,300.35388,2.0827483e-07
2012-08-31,300.99054,1.5314949e-07
2012-09-01,301.1333,1.5481494e-07
2012-09-02,303.15225,1.4954661e-07
2012-09-03,305.8615,1.3040251e-07
2012-09-04,305.52228,1.0934853e-07
2012-09-05,303.84357,1.1568802e-07
2012-09-06,303.22134,1.3888658e-07
2012-09-07,303.02222,1.2714993e-07
2012-09-08,292.89304,1.4968796e-07
2012-09-09,295.55386,1.7522021e-07
2012-09-10,296.21698,1.5858349e-07
2012-09-11,299.41553,1.6240026e-07
2012-09-12,300.4442,1.6409899e-07
2012-09-13,295.5475,1.6672786e-07
2012-09-14,286.48004,1.5338527e-07
2012-09-15,290.62408,1.681847e-07
2012-09-16,292.8158,1.8487549e-07
2012-09-17,293.65643,1.6345373e-07
2012-09-18,291.64322,1.4630145e-07
2012-09-19,293.86682,1.496322e-07
2012-09-20,296.53238,2.0732503e-07
2012-09-21,296.31747,1.8651289e-07
2012-09-22,296.53308,1.9831387e-07
2012-09-23,291.86536,1.3422996e-07
2012-09-24,295.32584,1.4312154e-07
2012-09-25,301.3881,1.0152709e-07
2012-09-26,296.75607,1.16733666e-07
2012-09-27,294.27292,1.2260783e-07
2012-09-28,293.79996,1.5700289e-07
2012-09-29,292.9108,1.5128582e-07
2012-09-30,292.37225,1.6192254e-07
2012-10-01,292.3139,1.7444971e-07
2012-10-02,291.332,1.7128701e-07
2012-10-03,292.08505,1.9948456e-07
2012-10-04,293.37152,1.4861972e-07
2012-10-05,285.15042,1.3616503e-07
2012-10-06,281.37308,1.3219477e-07
2012-10-07,279.35135,1.4129162e-07
2012-10-08,282.1853,1.9051076e-07
2012-10-09,288.08298,1.5224839e-07
2012-10-10,287.82538,1.6183444e-07
2012-10-11,291.2389,1.6967601e-07
2012-10-12,294.0785,1.3801005e-07
2012-10-13,294.51675,1.02314246e-07
2012-10-14,292.93784,1.09785844e-07
2012-10-15,292.39365,1.4098141e-07
2012-10-16,295.343,1.2338818e-07
2012-10-17,293.68497,1.1563106e-07
2012-10-18,288.24112,1.2126293e-07
2012-10-19,288.51938,1.2204285e-07
