date,t,co,no,no2,so2,c10h16,c5h8
2011-05-12,289.4698,1.7847974e-07,8.064114e-10,1.009726e-08,1.4152699e-09,1.0534972e-09,1.12373e-09
2011-05-13,286.74997,1.2753623e-07,1.8534387e-10,4.4566533e-09,1.1901335e-09,2.5916522e-10,3.363467e-10
2011-05-14,287.43286,1.5740758e-07,6.4408245e-10,1.19088375e-08,1.951597e-09,1.4050521e-09,1.1461916e-09
2011-05-15,284.57492,1.296411e-07,2.9719324e-10,4.5981645e-09,1.1055777e-09,3.5252343e-10,3.6810624e-10
2011-05-16,283.73282,1.3065919e-07,3.0916691e-10,5.3362803e-09,1.1231712e-09,3.6879072e-10,7.773085e-10
2011-05-17,286.49,1.2057997e-07,4.326665e-10,7.318583e-09,1.230014e-09,4.1508483e-10,8.8531954e-10
2011-05-18,288.75833,1.3570221e-07,7.721451e-10,9.207164e-09,1.6035976e-09,1.3454605e-09,1.9122464e-09
2011-05-19,290.84995,1.4994949e-07,1.5320237e-09,9.918896e-09,1.5009274e-09,1.2939074e-09,1.6936543e-09
2011-05-20,289.18634,1.3588618e-07,6.0446215e-10,8.166517e-09,1.7789292e-09,8.3581436e-10,1.0463651e-09
2011-05-21,289.7541,1.3973212e-07,6.115666e-10,7.930343e-09,1.1987519e-09,8.580485e-10,1.1314575e-09
2011-05-22,291.86133,1.3654643e-07,3.6119627e-10,5.6331713e-09,2.5364009e-09,3.8209272e-10,7.258622e-10
2011-05-23,289.1688,1.3106731e-07,3.9071568e-10,4.3845394e-09,1.1403888e-09,3.6706257e-10,6.039261e-10
2011-05-24,288.874,1.371823e-07,4.8614573e-10,6.110999e-09,1.3513417e-09,3.7776327e-10,6.988281e-10
2011-05-25,286.8214,1.2626712e-07,3.2993497e-10,3.6505987e-09,1.0425173e-09,3.096508e-10,4.9599025e-10
2011-05-26,290.78003,1.5184611e-07,4.8327276e-10,9.957849e-09,2.5597389e-09,1.165968e-09,1.507688e-09
2011-05-27,288.69586,1.3142466e-07,4.0704198e-10,5.9256657e-09,1.2283847e-09,5.9920924e-10,7.4176043e-10
2011-05-28,286.83664,1.2234045e-07,2.860029e-10,3.915139e-09,8.416296e-10,3.420685e-10,6.815168e-10
2011-05-29,289.37384,1.2793586e-07,1.9430682e-10,5.1325677e-09,8.2330265e-10,3.379967e-10,7.226302e-10
2011-05-30,295.06354,1.4219714e-07,8.572667e-10,7.338709e-09,1.3006192e-09,6.5046946e-10,1.1217905e-09
2011-05-31,294.8,1.4176368e-07,4.5153217e-10,5.8836442e-09,1.6860339e-09,3.394954e-10,7.258535e-10
2011-06-01,287.27554,1.1302467e-07,2.4545854e-10,3.2985576e-09,5.946498e-10,2.525867e-10,4.380555e-10
2011-06-02,288.47992,1.2615187e-07,4.087102e-10,4.284072e-09,7.441386e-10,3.9249143e-10,6.680617e-10
2011-06-03,291.17725,1.2482069e-07,8.326194e-10,1.0821895e-08,1.6178638e-09,1.7129242e-09,1.7852073e-09
2011-06-04,292.9836,1.11046894e-07,5.6905064e-10,5.7177756e-09,2.2227538e-09,4.8715365e-10,8.8791646e-10
2011-06-05,296.6602,1.2206644e-07,5.0277227e-10,5.7302842e-09,3.0075733e-09,5.735605e-10,1.1618023e-09
2011-06-06,297.5518,1.3222999e-07,3.3476039e-10,5.8589658e-09,2.641167e-09,4.592721e-10,1.1183625e-09
2011-06-07,293.24667,1.4726741e-07,3.138251e-10,7.66353e-09,7.8222484e-10,7.2121903e-10,1.5040814e-09
2011-06-08,292.83585,1.4377699e-07,2.8080036e-10,6.641413e-09,2.3012212e-09,5.23605e-10,1.4157594e-09
2011-06-09,288.93652,1.1520219e-07,1.9828739e-10,3.2119283e-09,7.749535e-10,2.7347724e-10,6.5882527e-10
2011-06-10,289.25525,1.1976186e-07,3.2881145e-10,3.5891112e-09,9.34261e-10,4.010831e-10,8.658433e-10
2011-06-11,289.4687,1.4254796e-07,6.924823e-10,8.188897e-09,1.7150776e-09,1.5288726e-09,2.1879094e-09
2011-06-12,289.39566,1.2893771e-07,4.954236e-10,5.527008e-09,9.910042e-10,5.9714117e-10,1.2801356e-09
2011-06-13,292.0509,1.3300709e-07,4.4753154e-10,6.7446293e-09,1.9981719e-09,7.2003875e-10,1.775257e-09
2011-06-14,292.33817,1.1416461e-07,4.515025e-10,5.756807e-09,1.0562624e-09,4.995245e-10,1.1568982e-09
2011-06-15,290.91943,1.2178054e-07,3.8728276e-10,6.693014e-09,1.0711984e-09,1.0489078e-09,2.297484e-09
2011-06-16,293.7498,1.4886919e-07,1.48397e-09,1.3899339e-08,2.4151623e-09,3.4290693e-09,5.0725126e-09
2011-06-17,290.22934,1.1543262e-07,3.8995268e-10,6.3564105e-09,1.0075393e-09,6.860513e-10,1.4541255e-09
2011-06-18,290.41113,1.1967444e-07,2.2022376e-10,5.131843e-09,1.3654994e-09,4.251433e-10,1.2998075e-09
2011-06-19,287.82907,1.09695925e-07,3.3743702e-10,4.1960275e-09,7.960828e-10,3.3633105e-10,8.7672597e-10
2011-06-20,288.30002,1.0403857e-07,1.9644505e-10,3.472872e-09,5.681687e-10,3.4131142e-10,8.776896e-10
2011-06-21,290.11395,1.16043346e-07,4.890571e-10,6.35586e-09,9.932754e-10,6.425902e-10,1.4580988e-09
2011-06-22,292.05978,1.15433124e-07,4.6166174e-10,7.379795e-09,1.0128896e-09,7.8951645e-10,1.6453192e-09
2011-06-23,290.0328,1.0601121e-07,3.7237793e-10,4.3590713e-09,9.0249413e-10,3.6264103e-10,9.037606e-10
2011-06-24,287.43677,1.0276816e-07,2.9076327e-10,4.0315706e-09,8.327388e-10,3.1606678e-10,7.3192835e-10
2011-06-25,287.86243,9.9683646e-08,3.1120542e-10,4.671406e-09,9.814656e-10,4.2067905e-10,9.862836e-10
2011-06-26,289.543,1.110726e-07,2.2674214e-10,5.822401e-09,6.9971157e-10,4.461126e-10,1.1374544e-09
2011-06-27,292.94684,1.2045413e-07,7.7321105e-10,8.878953e-09,1.0548924e-09,1.5838657e-09,1.8979829e-09
2011-06-28,293.3422,1.07032626e-07,4.4420292e-10,4.9141793e-09,1.934972e-09,4.2707377e-10,8.9218216e-10
2011-06-29,295.10388,1.11809015e-07,4.9158866e-10,5.5586655e-09,1.9831952e-09,5.6576555e-10,1.1837094e-09
2011-06-30,289.3514,1.16624705e-07,2.2555509e-10,7.403111e-09,9.945681e-10,6.102491e-10,1.3813668e-09
2011-07-01,287.7803,9.485773e-08,3.241273e-10,3.4528522e-09,7.478462e-10,3.3144248e-10,6.766352e-10
2011-07-02,286.31708,9.642091e-08,7.400418e-11,3.9834362e-09,4.9259113e-10,3.6384734e-10,1.0738822e-09
2011-07-03,290.44308,1.314631e-07,1.9772102e-10,5.262038e-09,3.2396028e-10,5.888448e-10,1.3358735e-09
