date,t,co
2011-03-20,293.54712,9.3758764e-08
2011-03-21,293.47495,1.0891779e-07
2011-03-22,294.36548,1.13682844e-07
2011-03-23,295.03506,2.772627e-07
2011-03-24,295.73315,6.4092893e-07
2011-03-25,296.63092,6.034588e-07
2011-03-26,296.3421,4.1530237e-07
2011-03-27,297.04248,4.4589922e-07
2011-03-28,296.56506,4.814882e-07
2011-03-29,295.6728,3.309246e-07
2011-03-30,294.46432,1.9692226e-07
2011-03-31,293.8413,1.0491374e-07
2011-04-01,294.5328,1.6409138e-07
2011-04-02,294.99026,2.8632596e-07
2011-04-03,293.4405,3.6221005e-07
2011-04-04,293.8324,2.4242837e-07
2011-04-05,294.89536,3.6065674e-07
2011-04-06,293.76593,3.989838e-07
2011-04-07,293.4954,2.4702774e-07
2011-04-08,293.59274,1.73082e-07
2011-04-09,293.22717,4.4339285e-07
2011-04-10,292.15173,2.5374126e-07
2011-04-11,293.21295,3.0688395e-07
2011-04-12,295.78198,4.988875e-07
2011-04-13,295.60736,4.0077563e-07
2011-04-14,296.12366,6.041669e-07
2011-04-15,296.59058,7.129701e-07
2011-04-16,296.32736,3.417617e-07
2011-04-17,295.40378,4.466968e-07
2011-04-18,296.11313,3.9499088e-07
2011-04-19,294.82562,3.4529927e-07
2011-04-20,294.8334,2.64885e-07
2011-04-21,295.7857,4.818169e-07
2011-04-22,297.0172,9.658269e-07
2011-04-23,297.25293,8.700635e-07
2011-04-24,294.60455,5.780656e-07
2011-04-25,292.83945,1.7411689e-07
2011-04-26,291.61578,1.4345999e-07
2011-04-27,291.31357,1.1667228e-07
2011-04-28,291.07083,1.883728e-07
2011-04-29,292.2796,3.6521595e-07
2011-04-30,293.02942,6.241371e-07
2011-05-01,294.33698,7.726663e-07
2011-05-02,292.70813,2.0253785e-07
2011-05-03,290.8506,3.5179892e-07
2011-05-04,290.2489,4.1394696e-07
2011-05-05,290.99487,3.537539e-07
2011-05-06,293.43317,1.0216881e-06
2011-05-07,292.62253,7.074882e-07
2011-05-08,292.62393,4.704085e-07
2011-05-09,293.3626,8.5480985e-07
2011-05-10,292.826,2.0120694e-07
2011-05-11,293.0304,3.2213782e-07
2011-05-12,293.0772,8.7354977e-07
2011-05-13,291.49963,2.5774074e-07
2011-05-14,290.46344,2.0740752e-07
2011-05-15,291.15714,3.995403e-07
2011-05-16,289.25507,1.4490627e-07
2011-05-17,288.04684,1.2634705e-07
2011-05-18,288.2799,1.8823243e-07
2011-05-19,289.16934,2.528708e-07
2011-05-20,289.676,4.0002163e-07
2011-05-21,290.70667,2.5844483e-07
2011-05-22,291.2578,2.4733657e-07
2011-05-23,291.84766,9.754701e-07
2011-05-24,292.26746,9.4908194e-07
2011-05-25,291.42786,5.325904e-07
2011-05-26,293.15726,9.4642786e-07
2011-05-27,290.2881,2.7294845e-07
2011-05-28,288.3988,1.6887793e-07
2011-05-29,287.49576,1.8529855e-07
2011-05-30,287.49966,4.3093834e-07
2011-05-31,288.4284,4.897148e-07
2011-06-01,288.1729,6.261211e-07
2011-06-02,289.10413,5.510993e-07
2011-06-03,290.40765,9.2829515e-07
2011-06-04,289.73,7.2221906e-07
2011-06-05,286.67685,1.21217e-07
2011-06-06,287.73267,3.088224e-07
2011-06-07,291.73975,4.0529324e-07
2011-06-08,288.97067,1.2846805e-07
2011-06-09,286.77567,7.3064024e-07
2011-06-10,288.24673,4.6447428e-07
2011-06-11,286.89542,6.7212903e-07
2011-06-12,287.74786,4.6408783e-07
2011-06-13,289.50064,1.1504152e-06
2011-06-14,289.42407,6.7539867e-07
2011-06-15,288.83997,1.9964536e-07
2011-06-16,288.8518,4.0622305e-07
2011-06-17,289.78033,9.2200224e-07
2011-06-18,290.48193,8.306985e-07
2011-06-19,291.06427,9.573467e-07
2011-06-20,291.88965,7.9345284e-07
2011-06-21,292.78253,7.845303e-07
2011-06-22,291.7871,7.6385356e-07
2011-06-23,290.886,4.2710477e-07
2011-06-24,291.22958,1.0674094e-06
2011-06-25,291.12817,6.1859106e-07
2011-06-26,291.58237,7.050278e-07
2011-06-27,287.36224,1.798648e-07
2011-06-28,285.4239,3.144864e-07
2011-06-29,287.31842,5.4127764e-07
2011-06-30,290.4683,1.3429759e-06
2011-07-01,291.41,7.7330833e-07
2011-07-02,291.11978,5.510462e-07
2011-07-03,291.1433,9.837306e-07
2011-07-04,286.06342,1.949905e-07
2011-07-05,286.2522,2.3199485e-07
2011-07-06,288.15805,1.0086798e-06
2011-07-07,286.61005,5.20153e-07
2011-07-08,285.78278,4.7364838e-07
2011-07-09,285.74786,5.7581417e-07
2011-07-10,289.32355,8.797905e-07
2011-07-11,291.71893,9.0428483e-07
2011-07-12,291.08722,8.304791e-07
2011-07-13,292.2384,1.0650443e-06
2011-07-14,292.60687,1.1380712e-06
2011-07-15,291.87158,1.0498029e-06
2011-07-16,292.6896,8.108893e-07
2011-07-17,292.91052,1.1847462e-06
2011-07-18,291.29227,6.774353e-07
2011-07-19,291.67554,8.158509e-07
2011-07-20,292.47083,4.399383e-07
2011-07-21,294.80292,4.9038516e-07
2011-07-22,291.41193,1.1702552e-06
2011-07-23,288.97437,1.6584428e-07
2011-07-24,289.67792,1.7632361e-07
2011-07-25,290.09744,2.244623e-07
2011-07-26,291.20917,5.0369164e-07
2011-07-27,291.87668,1.0480834e-06
2011-07-28,290.75513,4.3532202e-07
2011-07-29,293.3083,8.163386e-07
2011-07-30,292.87933,4.2890832e-07
2011-07-31,291.55862,8.277897e-07
2011-08-01,290.80463,4.82265e-07
2011-08-02,292.21112,3.5742602e-07
2011-08-03,289.07584,1.5408352e-07
2011-08-04,284.7577,1.362327e-07
2011-08-05,286.039,5.884076e-07
2011-08-06,290.4165,6.51846e-07
2011-08-07,293.09396,8.662477e-07
2011-08-08,293.90402,9.935136e-07
2011-08-09,292.6709,6.2994786e-07
2011-08-10,290.96323,4.8778827e-07
2011-08-11,290.13614,1.4332407e-07
2011-08-12,290.927,4.2408402e-07
2011-08-13,294.18,1.1171295e-06
2011-08-14,294.14255,5.737564e-07
2011-08-15,292.1545,2.1158384e-07
2011-08-16,293.83032,5.8431806e-07
2011-08-17,294.75327,6.626579e-07
2011-08-18,291.75568,5.539031e-07
2011-08-19,293.42554,4.5577067e-07
2011-08-20,292.60706,4.8550766e-07
2011-08-21,285.2963,1.2504464e-07
2011-08-22,285.03638,1.2367589e-07
2011-08-23,288.441,2.405861e-07
2011-08-24,289.68048,4.0529602e-07
2011-08-25,291.86963,3.1057596e-07
2011-08-26,292.6843,7.578956e-07
2011-08-27,291.31723,1.893656e-07
2011-08-28,294.15033,4.4286506e-07
2011-08-29,296.53516,5.1545237e-07
2011-08-30,295.97546,6.3616693e-07
2011-08-31,290.62488,5.5118267e-07
2011-09-01,286.46362,1.6773748e-07
2011-09-02,285.4117,1.457447e-07
2011-09-03,287.44208,1.8837267e-07
2011-09-04,290.6855,4.5222907e-07
2011-09-05,294.30914,8.473172e-07
2011-09-06,292.20996,7.8814827e-07
2011-09-07,290.1566,2.5665912e-07
2011-09-08,292.40518,5.3314534e-07
2011-09-09,293.5547,8.729443e-07
2011-09-10,292.76535,6.1133744e-07
2011-09-11,291.269,4.6671786e-07
2011-09-12,289.94934,1.9893022e-07
2011-09-13,291.3862,4.7271283e-07
2011-09-14,289.74976,1.581424e-07
2011-09-15,290.661,1.3157637e-07
2011-09-16,291.2608,1.4030476e-07
2011-09-17,291.07172,2.063239e-07
2011-09-18,291.42462,2.3899327e-07
2011-09-19,291.82617,3.5542405e-07
2011-09-20,293.3689,6.140761e-07
2011-09-21,292.69357,5.710601e-07
2011-09-22,291.3799,2.5180503e-07
2011-09-23,294.25238,4.2472175e-07
2011-09-24,291.46396,3.3126423e-07
2011-09-25,288.83923,1.235868e-07
2011-09-26,290.25055,1.3560722e-07
2011-09-27,291.05008,3.476463e-07
2011-09-28,290.98203,1.9827328e-07
2011-09-29,292.43527,2.3474924e-07
2011-09-30,295.89084,9.3580564e-07
2011-10-01,296.9563,1.1437716e-06
2011-10-02,293.6377,5.914919e-07
2011-10-03,292.59427,3.9670923e-07
2011-10-04,290.8841,1.7738198e-07
2011-10-05,292.8629,1.8074724e-07
2011-10-06,294.7376,4.0381295e-07
2011-10-07,293.84012,5.713675e-07
2011-10-08,295.00537,2.8262608e-07
2011-10-09,295.03723,6.4041575e-07
2011-10-10,295.4967,4.5616196e-07
2011-10-11,293.47156,6.6630633e-07
