date,t,co
2010-12-25,266.3105,2.3828673e-07
2010-12-26,261.80475,2.3164327e-07
2010-12-27,261.68643,2.7135866e-07
2010-12-28,263.93793,2.8307457e-07
2010-12-29,267.9736,4.2192642e-07
2010-12-30,268.56638,4.913736e-07
2010-12-31,267.6354,5.133994e-07
2011-01-01,266.546,3.882529e-07
2011-01-02,266.906,2.9864157e-07
2011-01-03,265.46396,2.4958757e-07
2011-01-04,262.3905,3.2007256e-07
2011-01-05,263.09888,3.752257e-07
2011-01-06,268.32803,2.8073555e-07
2011-01-07,274.92233,2.8581266e-07
2011-01-08,275.59207,2.8715857e-07
2011-01-09,275.25912,2.988026e-07
2011-01-10,273.3662,3.16042e-07
2011-01-11,272.3678,3.3630502e-07
2011-01-12,273.62238,2.1468836e-07
2011-01-13,277.38098,1.493505e-07
2011-01-14,277.96918,1.792756e-07
2011-01-15,275.55573,2.0977016e-07
2011-01-16,274.6481,3.163631e-07
2011-01-17,273.62433,3.5849644e-07
2011-01-18,273.51868,4.162564e-07
2011-01-19,271.95306,2.4465106e-07
2011-01-20,267.58505,2.238642e-07
2011-01-21,266.34125,2.2416131e-07
2011-01-22,265.07245,2.0818284e-07
2011-01-23,264.1709,2.4775738e-07
2011-01-24,265.56464,2.611518e-07
2011-01-25,268.90894,2.2002271e-07
2011-01-26,269.7255,2.1361625e-07
2011-01-27,268.36835,3.7695204e-07
2011-01-28,267.12427,2.969199e-07
2011-01-29,265.19855,3.755295e-07
2011-01-30,265.1715,3.9546111e-07
2011-01-31,265.54236,3.8483918e-07
2011-02-01,265.40732,3.7591002e-07
2011-02-02,265.25455,3.9681726e-07
2011-02-03,267.66464,3.0545402e-07
2011-02-04,272.2732,2.5187177e-07
2011-02-05,274.92584,1.8192863e-07
2011-02-06,275.0512,2.1938756e-07
2011-02-07,274.08795,3.1860063e-07
2011-02-08,274.09103,2.7698448e-07
2011-02-09,272.8331,3.7518456e-07
2011-02-10,273.3561,2.967264e-07
2011-02-11,276.89447,1.7607917e-07
2011-02-12,276.0918,2.2166654e-07
2011-02-13,274.69052,2.6669446e-07
2011-02-14,273.87173,2.9581244e-07
2011-02-15,272.71188,2.631726e-07
2011-02-16,273.20273,3.2112064e-07
2011-02-17,273.32556,3.0341621e-07
2011-02-18,272.59308,3.7068727e-07
2011-02-19,272.67755,3.1656842e-07
2011-02-20,270.88254,3.1003154e-07
2011-02-21,269.67865,2.4584222e-07
2011-02-22,267.09482,2.7028722e-07
2011-02-23,265.23938,2.6851873e-07
2011-02-24,267.26395,2.5016055e-07
2011-02-25,270.72583,3.0354278e-07
2011-02-26,270.826,2.651255e-07
2011-02-27,272.62463,2.511601e-07
2011-02-28,272.9632,2.5665705e-07
2011-03-01,271.70074,2.7635622e-07
2011-03-02,271.42117,2.0797336e-07
2011-03-03,270.29016,2.1557341e-07
2011-03-04,272.16928,2.8735764e-07
2011-03-05,271.92325,3.2399726e-07
2011-03-06,271.22205,3.1749593e-07
2011-03-07,270.85852,1.8963311e-07
2011-03-08,272.43634,2.9018298e-07
2011-03-09,274.65356,2.8990297e-07
2011-03-10,276.28375,2.2614896e-07
2011-03-11,276.36118,2.1006474e-07
2011-03-12,276.77875,3.0532473e-07
2011-03-13,278.66965,2.6281757e-07
2011-03-14,279.54688,2.81499e-07
2011-03-15,279.28326,2.6788285e-07
2011-03-16,279.01862,2.5729153e-07
2011-03-17,277.13855,2.99609e-07
2011-03-18,275.7254,2.6877845e-07
2011-03-19,273.86313,2.509359e-07
2011-03-20,272.26593,1.9935152e-07
2011-03-21,272.4348,2.2089351e-07
2011-03-22,274.36407,2.5034873e-07
2011-03-23,276.77505,3.2237827e-07
2011-03-24,278.14755,3.1070604e-07
2011-03-25,278.6343,2.733926e-07
2011-03-26,278.25543,2.1718763e-07
2011-03-27,276.73615,3.0783e-07
2011-03-28,276.72464,2.880638e-07
2011-03-29,277.66458,2.4031056e-07
2011-03-30,277.63614,2.4810058e-07
2011-03-31,279.264,2.2023721e-07
2011-04-01,282.02548,1.5759937e-07
2011-04-02,282.43283,2.2236853e-07
2011-04-03,283.3839,2.5461765e-07
2011-04-04,278.45184,1.9613158e-07
2011-04-05,278.55597,1.9445676e-07
2011-04-06,281.59094,2.3632248e-07
2011-04-07,284.25037,2.0379284e-07
2011-04-08,283.80573,1.760125e-07
2011-04-09,282.66272,1.8985682e-07
2011-04-10,281.42453,2.6719184e-07
2011-04-11,281.9733,2.8997937e-07
2011-04-12,278.68436,1.8273698e-07
2011-04-13,273.88782,1.6110505e-07
2011-04-14,275.30762,1.8100943e-07
2011-04-15,275.59158,2.2240953e-07
2011-04-16,276.55927,2.0615863e-07
2011-04-17,278.4225,2.3688663e-07
2011-04-18,280.21924,2.4318587e-07
2011-04-19,281.66803,2.8027065e-07
2011-04-20,283.075,2.6796275e-07
