date,concentration,t,co
2007-04-03,1922.325,281.52646,3.5548084000000003e-07
2007-04-04,859.5291666666667,277.76822000000004,2.0193366e-07
2007-04-05,1353.6208333333334,279.41504,2.3099204e-07
2007-04-06,1139.1875,282.11868,2.720143e-07
2007-04-07,1711.075,283.65076,3.5952765999999997e-07
2007-04-08,1835.333333333333,282.49597,2.1745124e-07
2007-04-09,1624.0,283.31982,3.7419167e-07
2007-04-10,1883.625,284.35028,4.5020755e-07
2007-04-11,2123.5416666666665,284.8922,2.6696253e-07
2007-04-12,1987.75,286.5102,3.0979072e-07
2007-04-13,2125.645833333333,288.31497,3.6830140999999996e-07
2007-04-14,2234.958333333333,288.91095,4.035762800000001e-07
2007-04-15,1993.083333333333,289.2157,4.0265707e-07
2007-04-16,1382.479166666667,288.72366,2.8747442e-07
2007-04-17,1689.5375,288.84225,3.1119276e-07
2007-04-18,2084.9166666666665,284.8109,2.1174036999999998e-07
2007-04-19,2095.583333333333,284.02362,2.1651748999999998e-07
2007-04-20,2373.208333333333,285.2326,2.8831107e-07
2007-04-21,2627.833333333333,285.62915,2.4238543e-07
2007-04-22,2488.5416666666665,287.6278,3.1044664e-07
2007-04-23,2242.0416666666665,289.6773,3.9929920000000004e-07
2007-04-24,2054.208333333333,290.5467,4.0721537e-07
2007-04-25,1973.25,290.79486,3.1366977000000004e-07
2007-04-26,1663.7625,290.45947,2.5172056e-07
2007-04-27,2178.5,289.7887,3.0023065e-07
2007-04-28,2129.7916666666665,289.75957999999997,2.6615044e-07
2007-04-29,2688.25,290.21066,3.0619917999999997e-07
2007-04-30,2248.583333333333,288.1252,2.3168132999999997e-07
2007-05-01,1737.25,287.28342000000004,2.0770928e-07
2007-05-02,2135.233333333333,286.77942,2.0108251e-07
2007-05-03,1681.925,286.30936,2.4501256e-07
2007-05-04,2756.5,286.49634,2.2975023999999997e-07
2007-05-05,2521.708333333333,285.03700000000003,2.1402574999999998e-07
2007-05-06,3650.875,286.95273,2.1403822e-07
2007-05-07,1729.208333333333,285.34366,2.1458624e-07
2007-05-08,189.18500000000003,286.85162,1.2644428999999998e-07
2007-05-09,358.22791666666666,285.4547,1.2500938e-07
2007-05-10,1229.6166666666666,289.1093,1.3395314000000001e-07
2007-05-11,1133.2333333333333,289.07962000000003,1.3887106e-07
2007-05-12,927.8375,287.91797,1.3597621e-07
2007-05-13,1318.6375,290.14786000000004,2.2386305e-07
2007-05-14,712.9699999999997,286.3482,1.9399936999999998e-07
2007-05-15,584.6708333333332,281.86896,1.4983782e-07
2007-05-16,760.4666666666667,282.5831,1.6989027e-07
2007-05-17,280.69916666666666,282.92368,1.6212424999999998e-07
2007-05-18,1225.325,285.26074,1.9126082e-07
2007-05-19,1966.458333333333,288.69495,3.1436602e-07
2007-05-20,2058.883333333333,291.08032000000003,2.2165129e-07
2007-05-21,1958.1416666666669,292.44885,2.4600723000000003e-07
2007-05-22,1721.5625,292.91147,2.5641438e-07
2007-05-23,2697.208333333333,292.38092,1.8192446e-07
2007-05-24,2195.208333333333,293.565,2.1508797000000002e-07
2007-05-25,1671.541666666667,294.70355,1.9485923e-07
2007-05-26,948.9791666666667,293.26624,1.8555797000000002e-07
2007-05-27,816.0708333333333,288.61322,1.7146006e-07
2007-05-28,272.83708333333334,281.77777000000003,1.4178535e-07
2007-05-29,442.5750000000001,281.02438,1.5450276e-07
