date,concentration,t,co
2005-11-27,319.7708333333333,274.92467999999997,2.1597066e-07
2005-11-28,306.35,273.61597,2.0196038000000002e-07
2005-12-01,223.73,272.3973,1.6242443999999998e-07
2005-12-02,362.27499999999986,275.18588,1.9093757999999997e-07
2005-12-03,305.8041666666667,274.71686,1.6661448e-07
2005-12-04,207.36249999999995,275.17996,1.841778e-07
2005-12-05,390.1833333333333,276.17896,2.0442715e-07
2005-12-06,364.9083333333333,276.4121,1.9650194e-07
2005-12-07,474.8708333333333,276.22528,1.860023e-07
2005-12-08,374.7624999999999,274.44196,1.6917477e-07
2005-12-09,201.14210526315793,272.9303,1.6435230999999997e-07
2005-12-12,88.695,277.70386,1.3522795999999999e-07
2005-12-13,174.4416666666667,276.61945,1.4109318e-07
2005-12-14,380.0708333333334,274.33032000000003,1.6670623000000002e-07
2005-12-15,192.5158333333333,274.8908,1.4949237e-07
2005-12-16,151.32208333333338,272.36773999999997,1.6050012e-07
2005-12-17,225.60416666666663,270.92694,1.6457251e-07
2005-12-18,256.90416666666664,270.18225,1.634871e-07
2005-12-19,566.1666666666666,269.95184,1.7779772e-07
2005-12-20,342.2,273.7328,1.9098641000000002e-07
2005-12-21,512.3541666666666,271.89993,2.1698142000000002e-07
2005-12-22,525.6125000000002,274.58447,2.1283404999999998e-07
2005-12-23,435.12083333333334,274.33484,2.7155104e-07
2005-12-24,157.10624999999996,275.13937000000004,1.5866448000000002e-07
2005-12-25,71.86333333333333,273.52847,1.4713314000000003e-07
2005-12-26,398.72708333333327,272.37703999999997,1.9501306e-07
2005-12-27,669.5916666666667,271.612,1.9468285e-07
2005-12-28,565.525,270.90722999999997,1.8108239999999998e-07
2005-12-29,706.6,271.70403999999996,1.8868349999999998e-07
2005-12-30,481.6541666666666,273.4843,2.1207492000000003e-07
2005-12-31,623.2416666666667,272.564,2.3717047e-07
2006-01-01,1033.5434782608695,271.1172,3.2805107e-07
2006-01-02,975.2583333333333,267.44214,3.0965247999999997e-07
2006-01-03,542.4291666666667,266.8276,3.0188028e-07
2006-01-04,558.2875000000001,270.58282,2.7838416e-07
2006-01-05,513.7416666666667,272.53612999999996,2.185291e-07
2006-01-06,362.5958333333333,272.11334,1.789052e-07
2006-01-07,846.7708333333335,272.685,2.272821e-07
2006-01-08,436.9875,270.65912000000003,1.9952582999999997e-07
2006-01-09,424.69166666666666,269.68768,1.6318162e-07
2006-01-10,1694.85,271.75406,2.3262669e-07
2006-01-11,1042.9625,275.9772,2.8042857000000003e-07
2006-01-12,166.83,275.94308,1.4265873e-07
2006-01-13,601.9416666666667,274.60004,1.6310928000000002e-07
2006-01-14,707.7416666666667,272.1624,2.0594833999999997e-07
2006-01-15,663.35,272.61792,2.4974165e-07
2006-01-16,1029.6375,271.09406,2.7210334000000005e-07
2006-01-17,1565.9375,271.08575,3.2291908e-07
2006-01-18,560.7750000000002,270.005,2.1693216e-07
2006-01-19,361.3208333333334,265.28002999999995,1.5448641e-07
2006-01-20,864.1791666666667,265.56317,1.6797925e-07
2006-01-21,473.39583333333337,265.73425,1.5787842999999998e-07
2006-01-22,754.4708333333333,265.88464,1.8294232999999998e-07
2006-01-23,953.0958333333334,268.625,1.7594647e-07
2006-01-24,832.2791666666666,270.4555,1.8227785999999998e-07
2006-01-25,837.1775000000001,272.56897000000004,1.9255937e-07
2006-01-26,276.0520833333333,270.8089,1.6449614e-07
2006-01-27,550.3333333333333,271.50622999999996,1.6923479999999998e-07
2006-01-28,675.1750000000002,272.41696,1.7463467999999998e-07
2006-01-29,529.0833333333334,274.11008,1.7069934e-07
2006-01-30,584.9541666666668,275.54126,1.7184817000000003e-07
2006-01-31,488.3708333333332,277.2064,1.7357512e-07
2006-02-01,274.2125,275.78143,1.7835412999999998e-07
2006-02-02,425.4214285714286,274.53955,1.9719437e-07
2006-02-03,406.8625,272.23828,1.6166665e-07
2006-02-04,969.925,266.4684,1.7823095000000003e-07
2006-02-05,1127.7083333333333,266.07794,1.8159421999999998e-07
2006-02-06,867.8125000000001,268.45474,1.8460202e-07
2006-02-07,1144.3166666666666,271.6184,2.3473038e-07
2006-02-08,1661.666666666667,270.65237,2.555962e-07
2006-02-09,1970.5,272.3289,2.672366e-07
2006-02-10,993.9041666666667,270.05072,2.3078543e-07
2006-02-11,406.1875,267.71405,1.7551004000000003e-07
2006-02-12,490.82916666666665,270.40845,2.0901786999999998e-07
2006-02-13,576.8583333333332,271.16187,2.3772576e-07
2006-02-14,412.2166666666668,269.96405,1.8650261999999998e-07
2006-02-15,424.3250000000001,271.35077,1.7167256999999998e-07
2006-02-16,1104.0208333333333,271.12677,2.380659e-07
2006-02-17,1435.333333333333,269.24084,2.1533191999999999e-07
2006-02-18,1837.75,270.45807,2.4094842e-07
2006-02-19,1729.833333333333,272.6325,2.8039915e-07
2006-02-20,760.8708333333334,272.36536,2.6513905e-07
2006-02-21,597.4541666666668,270.58295,2.500903e-07
2006-02-22,393.7041666666668,270.5014,1.9277172e-07
2006-02-23,422.7875,272.22287,2.0934883e-07
2006-02-24,543.9,270.66272000000004,2.2449482999999997e-07
2006-02-25,235.39583333333331,272.10397,1.7597648e-07
2006-02-26,138.03625,268.5158,1.6424372000000001e-07
2006-02-27,149.60125000000005,267.9079,1.6370196e-07
2006-02-28,367.47083333333336,269.81787,1.681559e-07
2006-03-01,1359.3958333333333,271.03992,2.0103074e-07
2006-03-02,754.6125000000003,269.32907,1.7969087e-07
2006-03-03,947.0833333333333,268.34055,1.9054512e-07
2006-03-04,796.8249999999998,267.99747,2.1761656999999998e-07
2006-03-05,923.4916666666667,267.3204,2.2953542e-07
2006-03-06,893.4875000000002,267.65533,2.0027713e-07
2006-03-07,819.6458333333331,265.56073,2.1001264000000003e-07
2006-03-08,692.6750000000002,268.28305,1.9983003e-07
2006-03-09,935.9750000000003,266.94064,1.8998185e-07
2006-03-10,943.2749999999997,265.73676,1.9530816000000002e-07
2006-03-11,947.7708333333335,266.44452,1.8894504000000001e-07
2006-03-12,614.8333333333333,268.778,1.7748094000000002e-07
2006-03-13,442.1333333333334,267.8172,1.7720758e-07
2006-03-14,990.975,270.09186,2.0626898e-07
2006-03-15,1193.2125,271.45755,2.2563175e-07
2006-03-16,1063.8666666666666,270.91815,1.976389e-07
2006-03-17,984.1208333333334,270.834,2.1865973999999998e-07
2006-03-18,746.3375000000002,273.22235,2.1602435e-07
2006-03-19,165.99041666666668,273.63242,1.5165664e-07
2006-03-20,131.07583333333332,269.4108,1.7500523e-07
2006-03-21,187.0875,267.44186,2.2790715e-07
2006-03-22,359.5250000000001,269.74658,1.8681606999999999e-07
2006-03-23,581.2416666666667,269.52283,2.2582324e-07
2006-03-24,515.1,270.45517,1.9653704000000002e-07
2006-03-25,290.1575,270.25015,1.9993267000000004e-07
2006-03-26,274.8374999999999,271.13702,2.1136755999999998e-07
2006-03-27,1108.3416666666667,273.10200000000003,2.1744670000000003e-07
2006-03-28,899.9333333333334,275.80322,2.0620382e-07
2006-03-29,537.7125000000002,276.4674,1.7593689999999998e-07
2006-03-30,361.2125,276.1455,1.7999871999999999e-07
2006-03-31,407.95833333333326,273.58484,1.88888e-07
2006-04-01,373.19166666666666,272.7837,1.868712e-07
2006-04-02,447.3250000000001,274.64502000000005,1.8821907999999997e-07
2006-04-03,489.50000000000006,275.52545,2.207118e-07
2006-04-04,385.54583333333335,275.21164,2.0319665000000002e-07
2006-04-05,337.00416666666666,273.97107,2.2397965e-07
2006-04-06,395.7125,274.39313,1.9700817999999998e-07
2006-04-07,451.1541666666667,276.4926,1.7464848e-07
2006-04-08,1106.9041666666667,275.70105,1.8718086e-07
2006-04-09,498.44166666666666,275.58902,1.7528856000000002e-07
2006-04-10,498.2166666666668,275.09485,1.7875978e-07
2006-04-11,283.2166666666667,276.0853,1.7932761e-07
2006-04-12,638.4499999999998,275.59702000000004,1.9108975000000002e-07
2006-04-13,1074.9916666666666,275.74194,1.9396238e-07
2006-04-14,820.7166666666667,276.9816,1.789195e-07
2006-04-15,299.4041666666667,278.51425,1.7242248999999998e-07
2006-04-16,604.2708333333334,277.97397,1.6338757e-07
2006-04-17,838.8791666666671,278.4162,1.6258208e-07
2006-04-18,260.33333333333326,277.79596000000004,1.5268259e-07
2006-04-19,264.65416666666664,278.75305,1.5591004e-07
2006-04-20,389.125,276.91107,1.703875e-07
2006-04-21,211.525,277.84848,1.695091e-07
